"No.","Time","Delta time","Source","Source Port","Destination","Protocol","Destination Port","Length","Info"
"2020","2010-06-12 10:39:25,604568","0.000007","69.84.133.138","80","192.168.56.1","TCP","54245","66","80  >  54245 [ACK] Seq=1 Ack=430 Win=15616 Len=0 TSval=1181827 TSecr=454015814"
"2021","2010-06-12 10:39:25,604592","0.000024","192.168.56.1","54247","69.84.133.138","TCP","80","74","54247  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015814 TSecr=0 WS=1024"
"2022","2010-06-12 10:39:25,604596","0.000004","69.84.133.138","80","192.168.56.1","TCP","54247","74","80  >  54247 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181827 TSecr=454015814 WS=128"
"2023","2010-06-12 10:39:25,604779","0.000183","192.168.56.1","54247","69.84.133.138","TCP","80","66","54247  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015814 TSecr=1181827"
"2024","2010-06-12 10:39:25,604784","0.000005","192.168.56.1","54247","69.84.133.138","HTTP","80","476","GET /drupal7/?q=node/1&LNC=CQXD HTTP/1.1 "
"2025","2010-06-12 10:39:25,604790","0.000006","69.84.133.138","80","192.168.56.1","TCP","54247","66","80  >  54247 [ACK] Seq=1 Ack=411 Win=15616 Len=0 TSval=1181827 TSecr=454015814"
"2026","2010-06-12 10:39:25,604882","0.000092","192.168.56.1","54248","69.84.133.138","TCP","80","74","54248  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015814 TSecr=0 WS=1024"
"2027","2010-06-12 10:39:25,604888","0.000006","69.84.133.138","80","192.168.56.1","TCP","54248","74","80  >  54248 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181827 TSecr=454015814 WS=128"
"2028","2010-06-12 10:39:25,605321","0.000433","192.168.56.1","54248","69.84.133.138","TCP","80","66","54248  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015814 TSecr=1181827"
"2029","2010-06-12 10:39:25,605327","0.000006","192.168.56.1","54249","69.84.133.138","TCP","80","74","54249  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015814 TSecr=0 WS=1024"
"2030","2010-06-12 10:39:25,605332","0.000005","69.84.133.138","80","192.168.56.1","TCP","54249","74","80  >  54249 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015814 WS=128"
"2031","2010-06-12 10:39:25,605355","0.000023","192.168.56.1","54248","69.84.133.138","HTTP","80","402","GET /drupal7/?q=node/1&FQGYEXSYHZ=BQF HTTP/1.1 "
"2032","2010-06-12 10:39:25,605362","0.000007","69.84.133.138","80","192.168.56.1","TCP","54248","66","80  >  54248 [ACK] Seq=1 Ack=337 Win=15616 Len=0 TSval=1181828 TSecr=454015814"
"2033","2010-06-12 10:39:25,605387","0.000025","192.168.56.1","54250","69.84.133.138","TCP","80","74","54250  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015814 TSecr=0 WS=1024"
"2034","2010-06-12 10:39:25,605390","0.000003","69.84.133.138","80","192.168.56.1","TCP","54250","74","80  >  54250 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015814 WS=128"
"2035","2010-06-12 10:39:25,605409","0.000019","192.168.56.1","54249","69.84.133.138","TCP","80","66","54249  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015814 TSecr=1181828"
"2036","2010-06-12 10:39:25,605413","0.000004","192.168.56.1","54250","69.84.133.138","TCP","80","66","54250  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015814 TSecr=1181828"
"2037","2010-06-12 10:39:25,605649","0.000236","192.168.56.1","54250","69.84.133.138","HTTP","80","437","GET /drupal7/?q=node/1&MZRKMLLS=SWHF HTTP/1.1 "
"2038","2010-06-12 10:39:25,605659","0.000010","69.84.133.138","80","192.168.56.1","TCP","54250","66","80  >  54250 [ACK] Seq=1 Ack=372 Win=15616 Len=0 TSval=1181828 TSecr=454015814"
"2039","2010-06-12 10:39:25,605674","0.000015","192.168.56.1","54249","69.84.133.138","HTTP","80","449","GET /drupal7/?q=node/1&ZNIRCMQWS=ETZX HTTP/1.1 "
"2040","2010-06-12 10:39:25,605681","0.000007","69.84.133.138","80","192.168.56.1","TCP","54249","66","80  >  54249 [ACK] Seq=1 Ack=384 Win=15616 Len=0 TSval=1181828 TSecr=454015814"
"2041","2010-06-12 10:39:25,605701","0.000020","192.168.56.1","54251","69.84.133.138","TCP","80","74","54251  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015814 TSecr=0 WS=1024"
"2042","2010-06-12 10:39:25,605705","0.000004","69.84.133.138","80","192.168.56.1","TCP","54251","74","80  >  54251 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015814 WS=128"
"2043","2010-06-12 10:39:25,605986","0.000281","192.168.56.1","54251","69.84.133.138","TCP","80","66","54251  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015814 TSecr=1181828"
"2044","2010-06-12 10:39:25,606000","0.000014","192.168.56.1","54252","69.84.133.138","TCP","80","74","54252  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2045","2010-06-12 10:39:25,606003","0.000003","69.84.133.138","80","192.168.56.1","TCP","54252","74","80  >  54252 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015815 WS=128"
"2046","2010-06-12 10:39:25,606025","0.000022","192.168.56.1","54251","69.84.133.138","HTTP","80","436","GET /drupal7/?q=node/1&BFHAVVS=CLWUF HTTP/1.1 "
"2047","2010-06-12 10:39:25,606033","0.000008","69.84.133.138","80","192.168.56.1","TCP","54251","66","80  >  54251 [ACK] Seq=1 Ack=371 Win=15616 Len=0 TSval=1181828 TSecr=454015815"
"2048","2010-06-12 10:39:25,606048","0.000015","192.168.56.1","54252","69.84.133.138","TCP","80","66","54252  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181828"
"2049","2010-06-12 10:39:25,606050","0.000002","192.168.56.1","54252","69.84.133.138","HTTP","80","388","GET /drupal7/?q=node/1&GQLUHT=EPEK HTTP/1.1 "
"2050","2010-06-12 10:39:25,606055","0.000005","69.84.133.138","80","192.168.56.1","TCP","54252","66","80  >  54252 [ACK] Seq=1 Ack=323 Win=15616 Len=0 TSval=1181828 TSecr=454015815"
"2051","2010-06-12 10:39:25,606318","0.000263","192.168.56.1","54253","69.84.133.138","TCP","80","74","54253  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2052","2010-06-12 10:39:25,606324","0.000006","69.84.133.138","80","192.168.56.1","TCP","54253","74","80  >  54253 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015815 WS=128"
"2053","2010-06-12 10:39:25,606462","0.000138","192.168.56.1","54253","69.84.133.138","TCP","80","66","54253  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181828"
"2054","2010-06-12 10:39:25,606675","0.000213","192.168.56.1","54254","69.84.133.138","TCP","80","74","54254  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2055","2010-06-12 10:39:25,606681","0.000006","69.84.133.138","80","192.168.56.1","TCP","54254","74","80  >  54254 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015815 WS=128"
"2056","2010-06-12 10:39:25,606704","0.000023","192.168.56.1","54253","69.84.133.138","HTTP","80","476","GET /drupal7/?q=node/1&KYRZYF=ARIP HTTP/1.1 "
"2057","2010-06-12 10:39:25,606713","0.000009","69.84.133.138","80","192.168.56.1","TCP","54253","66","80  >  54253 [ACK] Seq=1 Ack=411 Win=15616 Len=0 TSval=1181828 TSecr=454015815"
"2058","2010-06-12 10:39:25,606726","0.000013","192.168.56.1","54254","69.84.133.138","TCP","80","66","54254  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181828"
"2059","2010-06-12 10:39:25,606772","0.000046","192.168.56.1","54255","69.84.133.138","TCP","80","74","54255  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2060","2010-06-12 10:39:25,606776","0.000004","69.84.133.138","80","192.168.56.1","TCP","54255","74","80  >  54255 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015815 WS=128"
"2061","2010-06-12 10:39:25,606937","0.000161","192.168.56.1","54255","69.84.133.138","TCP","80","66","54255  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181828"
"2062","2010-06-12 10:39:25,606942","0.000005","192.168.56.1","54255","69.84.133.138","HTTP","80","413","GET /drupal7/?q=node/1&CIGPSPAS=QXRJZBBI HTTP/1.1 "
"2063","2010-06-12 10:39:25,606947","0.000005","69.84.133.138","80","192.168.56.1","TCP","54255","66","80  >  54255 [ACK] Seq=1 Ack=348 Win=15616 Len=0 TSval=1181828 TSecr=454015815"
"2064","2010-06-12 10:39:25,607013","0.000066","192.168.56.1","54256","69.84.133.138","TCP","80","74","54256  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2065","2010-06-12 10:39:25,607017","0.000004","69.84.133.138","80","192.168.56.1","TCP","54256","74","80  >  54256 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015815 WS=128"
"2066","2010-06-12 10:39:25,607037","0.000020","192.168.56.1","54254","69.84.133.138","HTTP","80","405","GET /drupal7/?q=node/1&XEDLHDYJM=TUAUJ HTTP/1.1 "
"2067","2010-06-12 10:39:25,607044","0.000007","69.84.133.138","80","192.168.56.1","TCP","54254","66","80  >  54254 [ACK] Seq=1 Ack=340 Win=15616 Len=0 TSval=1181828 TSecr=454015815"
"2068","2010-06-12 10:39:25,607058","0.000014","192.168.56.1","54256","69.84.133.138","TCP","80","66","54256  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181828"
"2069","2010-06-12 10:39:25,607253","0.000195","192.168.56.1","54256","69.84.133.138","HTTP","80","454","GET /drupal7/?q=node/1&EVPFO=GNULVGDOQT HTTP/1.1 "
"2070","2010-06-12 10:39:25,607263","0.000010","69.84.133.138","80","192.168.56.1","TCP","54256","66","80  >  54256 [ACK] Seq=1 Ack=389 Win=15616 Len=0 TSval=1181828 TSecr=454015815"
"2071","2010-06-12 10:39:25,607279","0.000016","192.168.56.1","54257","69.84.133.138","TCP","80","74","54257  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2072","2010-06-12 10:39:25,607283","0.000004","69.84.133.138","80","192.168.56.1","TCP","54257","74","80  >  54257 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015815 WS=128"
"2073","2010-06-12 10:39:25,607456","0.000173","192.168.56.1","54257","69.84.133.138","TCP","80","66","54257  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181828"
"2074","2010-06-12 10:39:25,607461","0.000005","192.168.56.1","54257","69.84.133.138","HTTP","80","446","GET /drupal7/?q=node/1&IUNXKSLDP=LSNHVASW HTTP/1.1 "
"2075","2010-06-12 10:39:25,607466","0.000005","69.84.133.138","80","192.168.56.1","TCP","54257","66","80  >  54257 [ACK] Seq=1 Ack=381 Win=15616 Len=0 TSval=1181828 TSecr=454015815"
"2076","2010-06-12 10:39:25,607651","0.000185","192.168.56.1","54258","69.84.133.138","TCP","80","74","54258  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2077","2010-06-12 10:39:25,607658","0.000007","69.84.133.138","80","192.168.56.1","TCP","54258","74","80  >  54258 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015815 WS=128"
"2078","2010-06-12 10:39:25,607686","0.000028","192.168.56.1","54259","69.84.133.138","TCP","80","74","54259  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2079","2010-06-12 10:39:25,607691","0.000005","69.84.133.138","80","192.168.56.1","TCP","54259","74","80  >  54259 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015815 WS=128"
"2080","2010-06-12 10:39:25,607711","0.000020","192.168.56.1","54258","69.84.133.138","TCP","80","66","54258  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181828"
"2081","2010-06-12 10:39:25,607714","0.000003","192.168.56.1","54259","69.84.133.138","TCP","80","66","54259  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181828"
"2082","2010-06-12 10:39:25,607832","0.000118","192.168.56.1","54259","69.84.133.138","HTTP","80","379","GET /drupal7/?q=node/1&QEQVWUFPHC=YNIHX HTTP/1.1 "
"2083","2010-06-12 10:39:25,607842","0.000010","69.84.133.138","80","192.168.56.1","TCP","54259","66","80  >  54259 [ACK] Seq=1 Ack=314 Win=15616 Len=0 TSval=1181828 TSecr=454015815"
"2084","2010-06-12 10:39:25,607902","0.000060","192.168.56.1","54260","69.84.133.138","TCP","80","74","54260  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2085","2010-06-12 10:39:25,607907","0.000005","69.84.133.138","80","192.168.56.1","TCP","54260","74","80  >  54260 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015815 WS=128"
"2086","2010-06-12 10:39:25,607926","0.000019","192.168.56.1","54258","69.84.133.138","HTTP","80","408","GET /drupal7/?q=node/1&LQZVBV=WAIW HTTP/1.1 "
"2087","2010-06-12 10:39:25,607934","0.000008","69.84.133.138","80","192.168.56.1","TCP","54258","66","80  >  54258 [ACK] Seq=1 Ack=343 Win=15616 Len=0 TSval=1181828 TSecr=454015815"
"2088","2010-06-12 10:39:25,607947","0.000013","192.168.56.1","54260","69.84.133.138","TCP","80","66","54260  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181828"
"2089","2010-06-12 10:39:25,608076","0.000129","192.168.56.1","54260","69.84.133.138","HTTP","80","400","GET /drupal7/?q=node/1&SNYGC=FYN HTTP/1.1 "
"2090","2010-06-12 10:39:25,608085","0.000009","69.84.133.138","80","192.168.56.1","TCP","54260","66","80  >  54260 [ACK] Seq=1 Ack=335 Win=15616 Len=0 TSval=1181828 TSecr=454015815"
"2091","2010-06-12 10:39:25,608416","0.000331","192.168.56.1","54261","69.84.133.138","TCP","80","74","54261  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2092","2010-06-12 10:39:25,608422","0.000006","69.84.133.138","80","192.168.56.1","TCP","54261","74","80  >  54261 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015815 WS=128"
"2093","2010-06-12 10:39:25,608552","0.000130","192.168.56.1","54261","69.84.133.138","TCP","80","66","54261  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181828"
"2094","2010-06-12 10:39:25,608557","0.000005","192.168.56.1","54262","69.84.133.138","TCP","80","74","54262  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2095","2010-06-12 10:39:25,608559","0.000002","69.84.133.138","80","192.168.56.1","TCP","54262","74","80  >  54262 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015815 WS=128"
"2096","2010-06-12 10:39:25,608642","0.000083","192.168.56.1","54261","69.84.133.138","HTTP","80","392","GET /drupal7/?q=node/1&BYYAYZESMM=QSEB HTTP/1.1 "
"2097","2010-06-12 10:39:25,608650","0.000008","69.84.133.138","80","192.168.56.1","TCP","54261","66","80  >  54261 [ACK] Seq=1 Ack=327 Win=15616 Len=0 TSval=1181828 TSecr=454015815"
"2098","2010-06-12 10:39:25,608664","0.000014","192.168.56.1","54262","69.84.133.138","TCP","80","66","54262  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181828"
"2099","2010-06-12 10:39:25,608665","0.000001","192.168.56.1","54262","69.84.133.138","HTTP","80","450","GET /drupal7/?q=node/1&JIMWUCVB=LKFMRY HTTP/1.1 "
"2100","2010-06-12 10:39:25,608669","0.000004","69.84.133.138","80","192.168.56.1","TCP","54262","66","80  >  54262 [ACK] Seq=1 Ack=385 Win=15616 Len=0 TSval=1181828 TSecr=454015815"
"2101","2010-06-12 10:39:25,608873","0.000204","192.168.56.1","54263","69.84.133.138","TCP","80","74","54263  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2102","2010-06-12 10:39:25,608879","0.000006","69.84.133.138","80","192.168.56.1","TCP","54263","74","80  >  54263 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181828 TSecr=454015815 WS=128"
"2103","2010-06-12 10:39:25,609047","0.000168","192.168.56.1","54263","69.84.133.138","TCP","80","66","54263  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181828"
"2104","2010-06-12 10:39:25,609051","0.000004","192.168.56.1","54263","69.84.133.138","HTTP","80","417","GET /drupal7/?q=node/1&LAKJ=DKKMFR HTTP/1.1 "
"2105","2010-06-12 10:39:25,609056","0.000005","69.84.133.138","80","192.168.56.1","TCP","54263","66","80  >  54263 [ACK] Seq=1 Ack=352 Win=15616 Len=0 TSval=1181829 TSecr=454015815"
"2106","2010-06-12 10:39:25,609113","0.000057","192.168.56.1","54264","69.84.133.138","TCP","80","74","54264  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2107","2010-06-12 10:39:25,609117","0.000004","69.84.133.138","80","192.168.56.1","TCP","54264","74","80  >  54264 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181829 TSecr=454015815 WS=128"
"2108","2010-06-12 10:39:25,609305","0.000188","192.168.56.1","54264","69.84.133.138","TCP","80","66","54264  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181829"
"2109","2010-06-12 10:39:25,609310","0.000005","192.168.56.1","54264","69.84.133.138","HTTP","80","424","GET /drupal7/?q=node/1&WFOGDQSOK=BEAJBKHTD HTTP/1.1 "
"2110","2010-06-12 10:39:25,609315","0.000005","69.84.133.138","80","192.168.56.1","TCP","54264","66","80  >  54264 [ACK] Seq=1 Ack=359 Win=15616 Len=0 TSval=1181829 TSecr=454015815"
"2111","2010-06-12 10:39:25,609497","0.000182","192.168.56.1","54265","69.84.133.138","TCP","80","74","54265  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2112","2010-06-12 10:39:25,609503","0.000006","69.84.133.138","80","192.168.56.1","TCP","54265","74","80  >  54265 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181829 TSecr=454015815 WS=128"
"2113","2010-06-12 10:39:25,609525","0.000022","192.168.56.1","54266","69.84.133.138","TCP","80","74","54266  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2114","2010-06-12 10:39:25,609530","0.000005","69.84.133.138","80","192.168.56.1","TCP","54266","74","80  >  54266 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181829 TSecr=454015815 WS=128"
"2115","2010-06-12 10:39:25,609554","0.000024","192.168.56.1","54265","69.84.133.138","TCP","80","66","54265  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181829"
"2116","2010-06-12 10:39:25,609560","0.000006","192.168.56.1","54267","69.84.133.138","TCP","80","74","54267  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015815 TSecr=0 WS=1024"
"2117","2010-06-12 10:39:25,609563","0.000003","69.84.133.138","80","192.168.56.1","TCP","54267","74","80  >  54267 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181829 TSecr=454015815 WS=128"
"2118","2010-06-12 10:39:25,609585","0.000022","192.168.56.1","54266","69.84.133.138","TCP","80","66","54266  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181829"
"2119","2010-06-12 10:39:25,609588","0.000003","192.168.56.1","54265","69.84.133.138","HTTP","80","373","GET /drupal7/?q=node/1&TKGVF=NALB HTTP/1.1 "
"2120","2010-06-12 10:39:25,609594","0.000006","69.84.133.138","80","192.168.56.1","TCP","54265","66","80  >  54265 [ACK] Seq=1 Ack=308 Win=15616 Len=0 TSval=1181829 TSecr=454015815"
"2121","2010-06-12 10:39:25,609607","0.000013","192.168.56.1","54266","69.84.133.138","HTTP","80","438","GET /drupal7/?q=node/1&QKHMULOG=LWR HTTP/1.1 "
"2122","2010-06-12 10:39:25,609611","0.000004","69.84.133.138","80","192.168.56.1","TCP","54266","66","80  >  54266 [ACK] Seq=1 Ack=373 Win=15616 Len=0 TSval=1181829 TSecr=454015815"
"2123","2010-06-12 10:39:25,609622","0.000011","192.168.56.1","54267","69.84.133.138","TCP","80","66","54267  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015815 TSecr=1181829"
"2124","2010-06-12 10:39:25,609830","0.000208","192.168.56.1","54267","69.84.133.138","HTTP","80","454","GET /drupal7/?q=node/1&UKOAOC=KNFVLOU HTTP/1.1 "
"2125","2010-06-12 10:39:25,609838","0.000008","69.84.133.138","80","192.168.56.1","TCP","54267","66","80  >  54267 [ACK] Seq=1 Ack=389 Win=15616 Len=0 TSval=1181829 TSecr=454015815"
"2126","2010-06-12 10:39:25,610185","0.000347","192.168.56.1","54268","69.84.133.138","TCP","80","74","54268  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015816 TSecr=0 WS=1024"
"2127","2010-06-12 10:39:25,610191","0.000006","69.84.133.138","80","192.168.56.1","TCP","54268","74","80  >  54268 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181829 TSecr=454015816 WS=128"
"2128","2010-06-12 10:39:25,610276","0.000085","192.168.56.1","54268","69.84.133.138","TCP","80","66","54268  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015816 TSecr=1181829"
"2129","2010-06-12 10:39:25,610288","0.000012","192.168.56.1","54269","69.84.133.138","TCP","80","74","54269  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015816 TSecr=0 WS=1024"
"2130","2010-06-12 10:39:25,610291","0.000003","69.84.133.138","80","192.168.56.1","TCP","54269","74","80  >  54269 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181829 TSecr=454015816 WS=128"
"2131","2010-06-12 10:39:25,610490","0.000199","192.168.56.1","54269","69.84.133.138","TCP","80","66","54269  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015816 TSecr=1181829"
"2132","2010-06-12 10:39:25,610496","0.000006","192.168.56.1","54269","69.84.133.138","HTTP","80","446","GET /drupal7/?q=node/1&XUPDI=PEDSOD HTTP/1.1 "
"2133","2010-06-12 10:39:25,610503","0.000007","69.84.133.138","80","192.168.56.1","TCP","54269","66","80  >  54269 [ACK] Seq=1 Ack=381 Win=15616 Len=0 TSval=1181829 TSecr=454015816"
"2134","2010-06-12 10:39:25,610517","0.000014","192.168.56.1","54268","69.84.133.138","HTTP","80","417","GET /drupal7/?q=node/1&XPDXXF=YYUROVUHY HTTP/1.1 "
"2135","2010-06-12 10:39:25,610522","0.000005","69.84.133.138","80","192.168.56.1","TCP","54268","66","80  >  54268 [ACK] Seq=1 Ack=352 Win=15616 Len=0 TSval=1181829 TSecr=454015816"
"2136","2010-06-12 10:39:25,610532","0.000010","192.168.56.1","54270","69.84.133.138","TCP","80","74","54270  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015816 TSecr=0 WS=1024"
"2137","2010-06-12 10:39:25,610535","0.000003","69.84.133.138","80","192.168.56.1","TCP","54270","74","80  >  54270 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181829 TSecr=454015816 WS=128"
"2138","2010-06-12 10:39:25,610758","0.000223","192.168.56.1","54270","69.84.133.138","TCP","80","66","54270  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015816 TSecr=1181829"
"2139","2010-06-12 10:39:25,610762","0.000004","192.168.56.1","54270","69.84.133.138","HTTP","80","441","GET /drupal7/?q=node/1&XKIJMG=JURKHSYNL HTTP/1.1 "
"2140","2010-06-12 10:39:25,610768","0.000006","69.84.133.138","80","192.168.56.1","TCP","54270","66","80  >  54270 [ACK] Seq=1 Ack=376 Win=15616 Len=0 TSval=1181829 TSecr=454015816"
"2141","2010-06-12 10:39:25,610782","0.000014","192.168.56.1","54271","69.84.133.138","TCP","80","74","54271  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015816 TSecr=0 WS=1024"
"2142","2010-06-12 10:39:25,610785","0.000003","69.84.133.138","80","192.168.56.1","TCP","54271","74","80  >  54271 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181829 TSecr=454015816 WS=128"
"2143","2010-06-12 10:39:25,611055","0.000270","192.168.56.1","54271","69.84.133.138","TCP","80","66","54271  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015816 TSecr=1181829"
"2144","2010-06-12 10:39:25,611059","0.000004","192.168.56.1","54271","69.84.133.138","HTTP","80","501","GET /drupal7/?q=node/1&NQCEVVBNNV=ORYZXLA HTTP/1.1 "
"2145","2010-06-12 10:39:25,611065","0.000006","69.84.133.138","80","192.168.56.1","TCP","54271","66","80  >  54271 [ACK] Seq=1 Ack=436 Win=15616 Len=0 TSval=1181829 TSecr=454015816"
