"No.","Time","Delta time","Source","Source Port","Destination","Protocol","Destination Port","Length","Info"
"1481","2010-06-12 19:47:29,269600","0.082656","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1482","2010-06-12 19:47:29,273343","0.003743","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1483","2010-06-12 19:47:29,274638","0.001295","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=525 Ack=246580 Win=17520 Len=0"
"1484","2010-06-12 19:47:29,284778","0.010140","192.168.5.124","5353","224.0.0.251","MDNS","5353","87","Standard query 0x0000 PTR 34.248.172.203.in-addr.arpa, ""QM"" question"
"1485","2010-06-12 19:47:29,304915","0.020137","85.232.57.10","80","192.168.1.104","HTTP","19206","1330","Continuation"
"1486","2010-06-12 19:47:29,307962","0.003047","192.168.1.104","19206","85.232.57.10","HTTP","80","104","GET /hotels HTTP/1.1 "
"1487","2010-06-12 19:47:29,443435","0.135473","85.232.57.10","80","192.168.1.104","TCP","19206","60","80  >  19206 [ACK] Seq=247856 Ack=575 Win=5840 Len=0"
"1488","2010-06-12 19:47:29,573726","0.130291","85.232.57.10","80","192.168.1.104","HTTP","19206","204","[TCP Previous segment not captured] Continuation"
"1489","2010-06-12 19:47:29,574064","0.000338","192.168.1.104","19206","85.232.57.10","TCP","80","66","[TCP Dup ACK 1486#1] 19206  >  80 [ACK] Seq=575 Ack=247856 Win=16244 Len=0 SLE=252236 SRE=252386"
"1490","2010-06-12 19:47:29,579898","0.005834","85.232.57.10","80","192.168.1.104","TCP","19206","1514","[TCP Out-Of-Order] 80  >  19206 [ACK] Seq=247856 Ack=575 Win=5840 Len=1460"
"1491","2010-06-12 19:47:29,583647","0.003749","85.232.57.10","80","192.168.1.104","TCP","19206","1514","[TCP Out-Of-Order] 80  >  19206 [ACK] Seq=249316 Ack=575 Win=5840 Len=1460"
"1492","2010-06-12 19:47:29,584951","0.001304","192.168.1.104","19206","85.232.57.10","TCP","80","66","19206  >  80 [ACK] Seq=575 Ack=250776 Win=17520 Len=0 SLE=252236 SRE=252386"
"1493","2010-06-12 19:47:29,587892","0.002941","85.232.57.10","80","192.168.1.104","TCP","19206","1514","[TCP Out-Of-Order] 80  >  19206 [ACK] Seq=250776 Ack=575 Win=5840 Len=1460"
"1494","2010-06-12 19:47:29,589200","0.001308","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=575 Ack=252386 Win=17520 Len=0"
"1495","2010-06-12 19:47:29,591641","0.002441","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1496","2010-06-12 19:47:29,595639","0.003998","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1497","2010-06-12 19:47:29,596921","0.001282","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=575 Ack=255306 Win=17520 Len=0"
"1498","2010-06-12 19:47:29,698576","0.101655","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1499","2010-06-12 19:47:29,711066","0.012490","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1500","2010-06-12 19:47:29,712361","0.001295","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=575 Ack=258226 Win=17520 Len=0"
"1501","2010-06-12 19:47:29,714813","0.002452","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1502","2010-06-12 19:47:29,838247","0.123434","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1503","2010-06-12 19:47:29,839540","0.001293","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=575 Ack=261146 Win=17520 Len=0"
"1504","2010-06-12 19:47:29,842232","0.002692","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1505","2010-06-12 19:47:29,846480","0.004248","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1506","2010-06-12 19:47:29,847774","0.001294","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=575 Ack=264066 Win=17520 Len=0"
"1507","2010-06-12 19:47:29,966411","0.118637","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1508","2010-06-12 19:47:29,970151","0.003740","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1509","2010-06-12 19:47:29,971433","0.001282","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=575 Ack=266986 Win=17520 Len=0"
"1510","2010-06-12 19:47:29,974150","0.002717","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1511","2010-06-12 19:47:29,977898","0.003748","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1512","2010-06-12 19:47:29,979193","0.001295","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=575 Ack=269906 Win=17520 Len=0"
"1513","2010-06-12 19:47:29,981895","0.002702","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1514","2010-06-12 19:47:30,096153","0.114258","85.232.57.10","80","192.168.1.104","HTTP","19206","1330","Continuation"
"1515","2010-06-12 19:47:30,097321","0.001168","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=575 Ack=272642 Win=17520 Len=0"
"1516","2010-06-12 19:47:30,097775","0.000454","192.168.1.104","19206","85.232.57.10","HTTP","80","104","GET /hotels HTTP/1.1 "
"1517","2010-06-12 19:47:30,217707","0.119932","85.232.57.10","80","192.168.1.104","TCP","19206","60","80  >  19206 [ACK] Seq=272642 Ack=625 Win=5840 Len=0"
"1518","2010-06-12 19:47:30,346673","0.128966","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=272642 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1519","2010-06-12 19:47:30,346684","0.000011","85.232.57.10","80","192.168.1.104","TCP","19206","204","[TCP Previous segment not captured] 80  >  19206 [PSH, ACK] Seq=275562 Ack=625 Win=5840 Len=150 [TCP segment of a reassembled PDU]"
"1520","2010-06-12 19:47:30,348124","0.001440","192.168.1.104","19206","85.232.57.10","TCP","80","66","19206  >  80 [ACK] Seq=625 Ack=274102 Win=17520 Len=0 SLE=275562 SRE=275712"
"1521","2010-06-12 19:47:30,351412","0.003288","85.232.57.10","80","192.168.1.104","TCP","19206","1514","[TCP Out-Of-Order] 80  >  19206 [ACK] Seq=274102 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1522","2010-06-12 19:47:30,352718","0.001306","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=625 Ack=275712 Win=17520 Len=0"
"1523","2010-06-12 19:47:30,355161","0.002443","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=275712 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1524","2010-06-12 19:47:30,359157","0.003996","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=277172 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1525","2010-06-12 19:47:30,360455","0.001298","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=625 Ack=278632 Win=17520 Len=0"
"1526","2010-06-12 19:47:30,473340","0.112885","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=278632 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1527","2010-06-12 19:47:30,477083","0.003743","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=280092 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1528","2010-06-12 19:47:30,478375","0.001292","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=625 Ack=281552 Win=17520 Len=0"
"1529","2010-06-12 19:47:30,481080","0.002705","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=281552 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1530","2010-06-12 19:47:30,486329","0.005249","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=283012 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1531","2010-06-12 19:47:30,487620","0.001291","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=625 Ack=284472 Win=17520 Len=0"
"1532","2010-06-12 19:47:30,490574","0.002954","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=284472 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1533","2010-06-12 19:47:30,494323","0.003749","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=285932 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1534","2010-06-12 19:47:30,495619","0.001296","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=625 Ack=287392 Win=17520 Len=0"
"1535","2010-06-12 19:47:30,604255","0.108636","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=287392 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1536","2010-06-12 19:47:30,608500","0.004245","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=288852 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1537","2010-06-12 19:47:30,609794","0.001294","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=625 Ack=290312 Win=17520 Len=0"
"1538","2010-06-12 19:47:30,612498","0.002704","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=290312 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1539","2010-06-12 19:47:30,616247","0.003749","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=291772 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1540","2010-06-12 19:47:30,617541","0.001294","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=625 Ack=293232 Win=17520 Len=0"
"1541","2010-06-12 19:47:30,619992","0.002451","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=293232 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1542","2010-06-12 19:47:30,623990","0.003998","85.232.57.10","80","192.168.1.104","TCP","19206","1514","80  >  19206 [ACK] Seq=294692 Ack=625 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"1543","2010-06-12 19:47:30,625290","0.001300","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=625 Ack=296152 Win=17520 Len=0"
"1544","2010-06-12 19:47:30,734260","0.108970","85.232.57.10","80","192.168.1.104","HTTP","19206","1329","HTTP/1.1 200 OK  (text/html)"
"1545","2010-06-12 19:47:30,735899","0.001639","192.168.1.104","19206","85.232.57.10","HTTP","80","104","GET /hotels HTTP/1.1 "
"1546","2010-06-12 19:47:30,855555","0.119656","85.232.57.10","80","192.168.1.104","TCP","19206","60","80  >  19206 [ACK] Seq=297427 Ack=675 Win=5840 Len=0"
"1547","2010-06-12 19:47:30,977859","0.122304","85.232.57.10","80","192.168.1.104","HTTP","19206","204","[TCP Previous segment not captured] Continuation"
"1548","2010-06-12 19:47:30,978180","0.000321","192.168.1.104","19206","85.232.57.10","TCP","80","66","[TCP Dup ACK 1545#1] 19206  >  80 [ACK] Seq=675 Ack=297427 Win=16245 Len=0 SLE=301807 SRE=301957"
"1549","2010-06-12 19:47:30,984264","0.006084","85.232.57.10","80","192.168.1.104","TCP","19206","1514","[TCP Out-Of-Order] 80  >  19206 [ACK] Seq=297427 Ack=675 Win=5840 Len=1460"
"1550","2010-06-12 19:47:30,988010","0.003746","85.232.57.10","80","192.168.1.104","TCP","19206","1514","[TCP Out-Of-Order] 80  >  19206 [ACK] Seq=298887 Ack=675 Win=5840 Len=1460"
"1551","2010-06-12 19:47:30,989313","0.001303","192.168.1.104","19206","85.232.57.10","TCP","80","66","19206  >  80 [ACK] Seq=675 Ack=300347 Win=17520 Len=0 SLE=301807 SRE=301957"
"1552","2010-06-12 19:47:30,991757","0.002444","85.232.57.10","80","192.168.1.104","TCP","19206","1514","[TCP Out-Of-Order] 80  >  19206 [ACK] Seq=300347 Ack=675 Win=5840 Len=1460"
"1553","2010-06-12 19:47:30,993065","0.001308","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=675 Ack=301957 Win=17520 Len=0"
"1554","2010-06-12 19:47:30,995755","0.002690","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1555","2010-06-12 19:47:31,000003","0.004248","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1556","2010-06-12 19:47:31,001303","0.001300","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=675 Ack=304877 Win=17520 Len=0"
"1557","2010-06-12 19:47:31,103187","0.101884","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1558","2010-06-12 19:47:31,107181","0.003994","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1559","2010-06-12 19:47:31,108467","0.001286","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=675 Ack=307797 Win=17520 Len=0"
"1560","2010-06-12 19:47:31,114924","0.006457","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1561","2010-06-12 19:47:31,119170","0.004246","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1562","2010-06-12 19:47:31,120467","0.001297","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=675 Ack=310717 Win=17520 Len=0"
"1563","2010-06-12 19:47:31,126421","0.005954","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1564","2010-06-12 19:47:31,130163","0.003742","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1565","2010-06-12 19:47:31,131460","0.001297","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=675 Ack=313637 Win=17520 Len=0"
"1566","2010-06-12 19:47:31,233633","0.102173","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1567","2010-06-12 19:47:31,237604","0.003971","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1568","2010-06-12 19:47:31,238895","0.001291","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=675 Ack=316557 Win=17520 Len=0"
"1569","2010-06-12 19:47:31,241600","0.002705","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1570","2010-06-12 19:47:31,256094","0.014494","85.232.57.10","80","192.168.1.104","HTTP","19206","1514","Continuation"
"1571","2010-06-12 19:47:31,257371","0.001277","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=675 Ack=319477 Win=17520 Len=0"
"1572","2010-06-12 19:47:31,259425","0.002054","85.232.57.10","80","192.168.1.104","HTTP","19206","1330","[TCP Previous segment not captured] Continuation"
"1573","2010-06-12 19:47:31,260569","0.001144","192.168.1.104","19206","85.232.57.10","TCP","80","66","[TCP Dup ACK 1571#1] 19206  >  80 [ACK] Seq=675 Ack=319477 Win=17520 Len=0 SLE=320937 SRE=322213"
"1574","2010-06-12 19:47:31,263836","0.003267","85.232.57.10","80","192.168.1.104","TCP","19206","1514","[TCP Out-Of-Order] 80  >  19206 [ACK] Seq=319477 Ack=675 Win=5840 Len=1460"
"1575","2010-06-12 19:47:31,265141","0.001305","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=675 Ack=322213 Win=17520 Len=0"
"1576","2010-06-12 19:47:33,404798","2.139657","192.168.2.109","2527","210.58.101.235","TCP","80","60","[TCP Retransmission] 2527  >  80 [FIN, ACK] Seq=1 Ack=1 Win=63247 Len=0"
"1577","2010-06-12 19:47:33,789535","0.384737","3Com_72:ab:55","","Alcatel-_87:f5:94","ARP","","60","Who has 192.168.5.1? Tell 192.168.5.124"
"1578","2010-06-12 19:47:36,025753","2.236218","192.168.5.124","51066","192.168.5.122","DNS","53","87","Standard query 0x27cb PTR 34.248.172.203.in-addr.arpa"
"1579","2010-06-12 19:47:36,026194","0.000441","192.168.5.122","48218","198.164.30.2","DNS","53","98","Standard query 0xa3f6 PTR 34.248.172.203.in-addr.arpa OPT"
"1580","2010-06-12 19:47:36,038738","0.012544","198.164.30.2","53","192.168.5.122","DNS","48218","814","Standard query response 0xa3f6 No such name PTR 34.248.172.203.in-addr.arpa SOA ns1.apnic.net RRSIG NSEC 25.172.203.in-addr.arpa RRSIG NSEC 0.172.203.in-addr.arpa RRSIG OPT"
"1581","2010-06-12 19:47:36,039741","0.001003","192.168.5.122","53","192.168.5.124","DNS","51066","176","Standard query response 0x27cb No such name PTR 34.248.172.203.in-addr.arpa SOA ns1.apnic.net"
"1582","2010-06-12 19:47:36,140661","0.100920","192.168.5.124","5353","224.0.0.251","MDNS","5353","87","Standard query 0x0000 PTR 34.248.172.203.in-addr.arpa, ""QM"" question"
"1583","2010-06-12 19:47:36,236004","0.095343","192.168.2.108","3809","209.85.24.58","TCP","80","60","[TCP Retransmission] 3809  >  80 [FIN, ACK] Seq=1 Ack=1 Win=17004 Len=0"
"1584","2010-06-12 19:47:36,892226","0.656222","192.168.2.108","3810","97.74.144.108","TCP","80","60","[TCP Retransmission] 3810  >  80 [FIN, ACK] Seq=1 Ack=1 Win=17520 Len=0"
"1585","2010-06-12 19:47:37,141952","0.249726","192.168.5.124","5353","224.0.0.251","MDNS","5353","87","Standard query 0x0000 PTR 34.248.172.203.in-addr.arpa, ""QM"" question"
"1586","2010-06-12 19:47:37,535019","0.393067","192.168.4.119","138","192.168.4.255","BROWSER","138","243","Local Master Announcement TESTBED19, Workstation, Server, NT Workstation, Potential Browser, Backup Browser, Master Browser"
"1587","2010-06-12 19:47:37,945373","0.410354","192.168.2.110","3336","97.74.144.108","TCP","80","60","3336  >  80 [FIN, ACK] Seq=1 Ack=2 Win=63824 Len=0"
"1588","2010-06-12 19:47:38,204679","0.259306","192.168.2.108","3808","203.81.13.22","TCP","80","60","[TCP Retransmission] 3808  >  80 [FIN, ACK] Seq=1 Ack=1 Win=17520 Len=0"
"1589","2010-06-12 19:47:39,144083","0.939404","192.168.5.124","5353","224.0.0.251","MDNS","5353","87","Standard query 0x0000 PTR 34.248.172.203.in-addr.arpa, ""QM"" question"
"1590","2010-06-12 19:47:39,601431","0.457348","192.168.2.110","3336","97.74.144.108","TCP","80","60","[TCP Retransmission] 3336  >  80 [FIN, ACK] Seq=1 Ack=2 Win=63824 Len=0"
"1591","2010-06-12 19:47:39,673285","0.071854","192.168.2.113","2998","207.210.64.84","TCP","80","60","[TCP Retransmission] 2998  >  80 [FIN, ACK] Seq=1 Ack=1 Win=64086 Len=0"
"1592","2010-06-12 19:47:40,726441","1.053156","192.168.2.110","3339","212.25.232.24","TCP","80","60","3339  >  80 [FIN, ACK] Seq=117 Ack=11538 Win=65160 Len=0"
"1593","2010-06-12 19:47:42,601377","1.874936","192.168.2.110","3340","92.52.75.103","TCP","80","60","3340  >  80 [FIN, ACK] Seq=303 Ack=33366 Win=64860 Len=0"
"1594","2010-06-12 19:47:42,725069","0.123692","92.52.75.103","80","192.168.2.110","TCP","3340","60","80  >  3340 [FIN, ACK] Seq=33366 Ack=304 Win=64727 Len=0"
"1595","2010-06-12 19:47:42,725250","0.000181","192.168.2.110","3340","92.52.75.103","TCP","80","60","3340  >  80 [ACK] Seq=304 Ack=33367 Win=64860 Len=0"
"1596","2010-06-12 19:47:42,882529","0.157279","192.168.2.110","3341","69.192.24.88","TCP","80","60","3341  >  80 [FIN, ACK] Seq=141 Ack=42853 Win=64240 Len=0"
"1597","2010-06-12 19:47:42,912946","0.030417","69.192.24.88","80","192.168.2.110","TCP","3341","60","80  >  3341 [FIN, ACK] Seq=42853 Ack=142 Win=5840 Len=0"
"1598","2010-06-12 19:47:42,913118","0.000172","192.168.2.110","3341","69.192.24.88","TCP","80","60","3341  >  80 [ACK] Seq=142 Ack=42854 Win=64240 Len=0"
"1599","2010-06-12 19:47:42,991876","0.078758","192.168.2.110","3336","97.74.144.108","TCP","80","60","[TCP Retransmission] 3336  >  80 [FIN, ACK] Seq=1 Ack=2 Win=63824 Len=0"
"1600","2010-06-12 19:47:43,210638","0.218762","192.168.2.110","3339","212.25.232.24","TCP","80","60","[TCP Retransmission] 3339  >  80 [FIN, ACK] Seq=117 Ack=11538 Win=65160 Len=0"
"1601","2010-06-12 19:47:43,210694","0.000056","192.168.2.110","3338","62.48.76.70","TCP","80","60","3338  >  80 [FIN, ACK] Seq=522 Ack=72076 Win=64860 Len=0"
"1602","2010-06-12 19:47:43,366862","0.156168","192.168.2.110","3337","85.232.60.28","TCP","80","60","3337  >  80 [FIN, ACK] Seq=88 Ack=10685 Win=63776 Len=0"
"1603","2010-06-12 19:47:43,463098","0.096236","85.232.60.28","80","192.168.2.110","TCP","3337","60","80  >  3337 [ACK] Seq=10685 Ack=89 Win=63960 Len=0"
"1604","2010-06-12 19:47:43,463340","0.000242","85.232.60.28","80","192.168.2.110","TCP","3337","60","80  >  3337 [FIN, ACK] Seq=10685 Ack=89 Win=63960 Len=0"
"1605","2010-06-12 19:47:43,463510","0.000170","192.168.2.110","3337","85.232.60.28","TCP","80","60","3337  >  80 [ACK] Seq=89 Ack=10686 Win=63776 Len=0"
"1606","2010-06-12 19:47:43,648065","0.184555","192.168.2.110","3338","62.48.76.70","TCP","80","60","[TCP Retransmission] 3338  >  80 [FIN, ACK] Seq=522 Ack=72076 Win=64860 Len=0"
"1607","2010-06-12 19:47:43,666952","0.018887","85.232.57.10","80","192.168.1.104","TCP","19206","60","80  >  19206 [FIN, ACK] Seq=322213 Ack=675 Win=5840 Len=0"
"1608","2010-06-12 19:47:43,667190","0.000238","192.168.1.104","19206","85.232.57.10","TCP","80","60","19206  >  80 [ACK] Seq=675 Ack=322214 Win=17520 Len=0"
"1609","2010-06-12 19:47:44,532667","0.865477","192.168.2.108","3823","80.69.31.115","TCP","80","60","3823  >  80 [FIN, ACK] Seq=113 Ack=2805 Win=16517 Len=0"
"1610","2010-06-12 19:47:44,632434","0.099767","192.168.2.110","3338","62.48.76.70","TCP","80","60","[TCP Retransmission] 3338  >  80 [FIN, ACK] Seq=522 Ack=72076 Win=64860 Len=0"
"1611","2010-06-12 19:47:45,914780","1.282346","192.168.5.124","40491","192.168.5.122","DNS","53","87","Standard query 0x153a PTR 34.248.172.203.in-addr.arpa"
"1612","2010-06-12 19:47:45,915273","0.000493","192.168.5.122","18949","198.164.30.2","DNS","53","98","Standard query 0xe4d6 PTR 34.248.172.203.in-addr.arpa OPT"
"1613","2010-06-12 19:47:45,928125","0.012852","198.164.30.2","53","192.168.5.122","DNS","18949","814","Standard query response 0xe4d6 No such name PTR 34.248.172.203.in-addr.arpa SOA ns1.apnic.net RRSIG NSEC 25.172.203.in-addr.arpa RRSIG NSEC 0.172.203.in-addr.arpa RRSIG OPT"
"1614","2010-06-12 19:47:45,929129","0.001004","192.168.5.122","53","192.168.5.124","DNS","40491","176","Standard query response 0x153a No such name PTR 34.248.172.203.in-addr.arpa SOA ns1.apnic.net"
"1615","2010-06-12 19:47:46,029989","0.100860","192.168.5.124","5353","224.0.0.251","MDNS","5353","87","Standard query 0x0000 PTR 34.248.172.203.in-addr.arpa, ""QM"" question"
"1616","2010-06-12 19:47:46,407382","0.377393","192.168.2.108","3823","80.69.31.115","TCP","80","60","[TCP Retransmission] 3823  >  80 [FIN, ACK] Seq=113 Ack=2805 Win=16517 Len=0"
"1617","2010-06-12 19:47:46,710450","0.303068","192.168.2.110","3338","62.48.76.70","TCP","80","60","[TCP Retransmission] 3338  >  80 [FIN, ACK] Seq=522 Ack=72076 Win=64860 Len=0"
"1618","2010-06-12 19:47:47,031243","0.320793","192.168.5.124","5353","224.0.0.251","MDNS","5353","87","Standard query 0x0000 PTR 34.248.172.203.in-addr.arpa, ""QM"" question"
"1619","2010-06-12 19:47:48,132258","1.101015","192.168.2.110","3339","212.25.232.24","TCP","80","60","[TCP Retransmission] 3339  >  80 [FIN, ACK] Seq=117 Ack=11538 Win=65160 Len=0"
"1620","2010-06-12 19:47:49,033407","0.901149","192.168.5.124","5353","224.0.0.251","MDNS","5353","87","Standard query 0x0000 PTR 34.248.172.203.in-addr.arpa, ""QM"" question"
"1621","2010-06-12 19:47:49,772780","0.739373","192.168.2.110","3336","97.74.144.108","TCP","80","60","[TCP Retransmission] 3336  >  80 [FIN, ACK] Seq=1 Ack=2 Win=63824 Len=0"
"1622","2010-06-12 19:47:49,882768","0.109988","131.202.240.218","34497","192.168.5.122","TCP","80","74","34497  >  80 [SYN] Seq=0 Win=5840 Len=0 MSS=1350 SACK_PERM=1 TSval=79858644 TSecr=0 WS=1024"
"1623","2010-06-12 19:47:49,883157","0.000389","192.168.5.122","80","131.202.240.218","TCP","34497","74","80  >  34497 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=24759189 TSecr=79858644 WS=128"
"1624","2010-06-12 19:47:49,889894","0.006737","131.202.240.218","34497","192.168.5.122","TCP","80","66","34497  >  80 [ACK] Seq=1 Ack=1 Win=6144 Len=0 TSval=79858646 TSecr=24759189"
"1625","2010-06-12 19:47:49,890831","0.000937","131.202.240.218","34497","192.168.5.122","HTTP","80","182","GET / HTTP/1.1 "
"1626","2010-06-12 19:47:49,891173","0.000342","192.168.5.122","80","131.202.240.218","TCP","34497","66","80  >  34497 [ACK] Seq=1 Ack=117 Win=5888 Len=0 TSval=24759190 TSecr=79858646"
"1627","2010-06-12 19:47:49,892169","0.000996","192.168.5.122","80","131.202.240.218","HTTP","34497","836","HTTP/1.1 200 OK  (text/html)"
"1628","2010-06-12 19:47:49,892175","0.000006","192.168.5.122","80","131.202.240.218","TCP","34497","66","80  >  34497 [FIN, ACK] Seq=771 Ack=117 Win=5888 Len=0 TSval=24759190 TSecr=79858646"
"1629","2010-06-12 19:47:49,912294","0.020119","131.202.240.218","34497","192.168.5.122","TCP","80","66","34497  >  80 [ACK] Seq=117 Ack=771 Win=8192 Len=0 TSval=79858651 TSecr=24759190"
"1630","2010-06-12 19:47:49,913792","0.001498","131.202.240.218","34497","192.168.5.122","TCP","80","66","34497  >  80 [FIN, ACK] Seq=117 Ack=772 Win=8192 Len=0 TSval=79858652 TSecr=24759190"
"1631","2010-06-12 19:47:49,914133","0.000341","192.168.5.122","80","131.202.240.218","TCP","34497","66","80  >  34497 [ACK] Seq=772 Ack=118 Win=5888 Len=0 TSval=24759192 TSecr=79858652"
"1632","2010-06-12 19:47:50,454047","0.539914","192.168.2.108","3823","80.69.31.115","TCP","80","60","[TCP Retransmission] 3823  >  80 [FIN, ACK] Seq=113 Ack=2805 Win=16517 Len=0"
"1633","2010-06-12 19:47:50,647748","0.193701","192.168.2.110","3338","62.48.76.70","TCP","80","60","[TCP Retransmission] 3338  >  80 [FIN, ACK] Seq=522 Ack=72076 Win=64860 Len=0"
"1634","2010-06-12 19:47:50,835451","0.187703","192.168.4.118","138","192.168.4.255","BROWSER","138","243","Host Announcement TESTBED18, Workstation, Server, NT Workstation, Potential Browser, Backup Browser"
