"No.","Time","Delta time","Source","Source Port","Destination","Protocol","Destination Port","Length","Info"
"4428","2010-06-13 01:26:29,911106","0.003118","75.127.97.72","80","192.168.56.1","HTTP","54245","13098","HTTP/1.1 200 OK [Packet size limited during capture]"
"4429","2010-06-13 01:26:29,911204","0.000098","75.127.97.72","80","192.168.56.1","HTTP","54245","1009","Continuation"
"4430","2010-06-13 01:26:29,911250","0.000046","192.168.56.1","54245","75.127.97.72","TCP","80","66","54245  >  80 [ACK] Seq=430 Ack=13033 Win=38912 Len=0 TSval=454016891 TSecr=1182904"
"4431","2010-06-13 01:26:29,911255","0.000005","192.168.56.1","54245","75.127.97.72","TCP","80","66","54245  >  80 [ACK] Seq=430 Ack=13976 Win=38912 Len=0 TSval=454016891 TSecr=1182904"
"4432","2010-06-13 01:26:29,914178","0.002923","192.168.56.1","54245","75.127.97.72","TCP","80","66","54245  >  80 [RST, ACK] Seq=430 Ack=13976 Win=46080 Len=0 TSval=454016892 TSecr=1182904"
"4433","2010-06-13 01:26:29,918775","0.004597","192.168.56.1","54748","75.127.97.72","TCP","80","74","54748  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016893 TSecr=0 WS=1024"
"4434","2010-06-13 01:26:29,930650","0.011875","192.168.56.1","54504","75.127.97.72","TCP","80","455","[TCP Retransmission] 54504  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=389 TSval=454016896 TSecr=1182092"
"4435","2010-06-13 01:26:29,930697","0.000047","192.168.56.1","54491","75.127.97.72","TCP","80","402","[TCP Retransmission] 54491  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=336 TSval=454016896 TSecr=1182092"
"4436","2010-06-13 01:26:29,930710","0.000013","192.168.56.1","54487","75.127.97.72","TCP","80","444","[TCP Retransmission] 54487  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=378 TSval=454016896 TSecr=1182092"
"4437","2010-06-13 01:26:29,930721","0.000011","192.168.56.1","54497","75.127.97.72","TCP","80","411","[TCP Retransmission] 54497  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=345 TSval=454016896 TSecr=1182092"
"4438","2010-06-13 01:26:29,930731","0.000010","192.168.56.1","54492","75.127.97.72","TCP","80","404","[TCP Retransmission] 54492  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=338 TSval=454016896 TSecr=1182092"
"4439","2010-06-13 01:26:29,930741","0.000010","192.168.56.1","54493","75.127.97.72","TCP","80","444","[TCP Retransmission] 54493  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=378 TSval=454016896 TSecr=1182092"
"4440","2010-06-13 01:26:29,930763","0.000022","75.127.97.72","80","192.168.56.1","TCP","54493","66","80  >  54493 [ACK] Seq=1 Ack=379 Win=15616 Len=0 TSval=1182909 TSecr=454016896"
"4441","2010-06-13 01:26:29,930800","0.000037","192.168.56.1","54489","75.127.97.72","TCP","80","452","[TCP Retransmission] 54489  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=386 TSval=454016896 TSecr=1182092"
"4442","2010-06-13 01:26:29,930809","0.000009","192.168.56.1","54501","75.127.97.72","TCP","80","401","[TCP Retransmission] 54501  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=335 TSval=454016896 TSecr=1182092"
"4443","2010-06-13 01:26:29,930816","0.000007","192.168.56.1","54502","75.127.97.72","TCP","80","414","[TCP Retransmission] 54502  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=348 TSval=454016896 TSecr=1182092"
"4444","2010-06-13 01:26:29,930822","0.000006","192.168.56.1","54506","75.127.97.72","TCP","80","428","[TCP Retransmission] 54506  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=362 TSval=454016896 TSecr=1182092"
"4445","2010-06-13 01:26:29,930829","0.000007","192.168.56.1","54505","75.127.97.72","TCP","80","435","[TCP Retransmission] 54505  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=369 TSval=454016896 TSecr=1182092"
"4446","2010-06-13 01:26:29,930835","0.000006","192.168.56.1","54498","75.127.97.72","TCP","80","437","[TCP Retransmission] 54498  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=371 TSval=454016896 TSecr=1182092"
"4447","2010-06-13 01:26:29,930841","0.000006","192.168.56.1","54494","75.127.97.72","TCP","80","417","[TCP Retransmission] 54494  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=351 TSval=454016896 TSecr=1182092"
"4448","2010-06-13 01:26:29,930846","0.000005","192.168.56.1","54495","75.127.97.72","TCP","80","457","[TCP Retransmission] 54495  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=391 TSval=454016896 TSecr=1182092"
"4449","2010-06-13 01:26:29,930852","0.000006","192.168.56.1","54503","75.127.97.72","TCP","80","434","[TCP Retransmission] 54503  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=368 TSval=454016896 TSecr=1182092"
"4450","2010-06-13 01:26:29,930862","0.000010","75.127.97.72","80","192.168.56.1","TCP","54503","66","80  >  54503 [ACK] Seq=1 Ack=369 Win=15616 Len=0 TSval=1182909 TSecr=454016896"
"4451","2010-06-13 01:26:29,932228","0.001366","67.212.184.66","80","192.168.1.101","TCP","1677","60","80  >  1677 [ACK] Seq=1 Ack=83 Win=5840 Len=0"
"4452","2010-06-13 01:26:29,936104","0.003876","67.212.184.66","80","192.168.1.101","HTTP","1677","768","HTTP/1.1 200 OK  (GIF89a)"
"4453","2010-06-13 01:26:29,945638","0.009534","75.127.97.72","80","192.168.56.1","HTTP","54248","13098","HTTP/1.1 200 OK [Packet size limited during capture]"
"4454","2010-06-13 01:26:29,945738","0.000100","75.127.97.72","80","192.168.56.1","HTTP","54248","1012","Continuation"
"4455","2010-06-13 01:26:29,945788","0.000050","192.168.56.1","54248","75.127.97.72","TCP","80","66","54248  >  80 [ACK] Seq=337 Ack=13033 Win=38912 Len=0 TSval=454016899 TSecr=1182913"
"4456","2010-06-13 01:26:29,945793","0.000005","192.168.56.1","54248","75.127.97.72","TCP","80","66","54248  >  80 [ACK] Seq=337 Ack=13979 Win=38912 Len=0 TSval=454016899 TSecr=1182913"
"4457","2010-06-13 01:26:29,946144","0.000351","192.168.56.1","54248","75.127.97.72","TCP","80","66","54248  >  80 [RST, ACK] Seq=337 Ack=13979 Win=46080 Len=0 TSval=454016899 TSecr=1182913"
"4458","2010-06-13 01:26:29,951628","0.005484","192.168.56.1","54749","75.127.97.72","TCP","80","74","54749  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016901 TSecr=0 WS=1024"
"4459","2010-06-13 01:26:29,965735","0.014107","192.168.1.101","1677","67.212.184.66","TCP","80","60","1677  >  80 [ACK] Seq=83 Ack=715 Win=16806 Len=0"
"4460","2010-06-13 01:26:29,970620","0.004885","192.168.56.1","54687","75.127.97.72","TCP","80","436","[TCP Retransmission] 54687  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=370 TSval=454016906 TSecr=1182102"
"4461","2010-06-13 01:26:29,970634","0.000014","192.168.56.1","54691","75.127.97.72","TCP","80","442","[TCP Retransmission] 54691  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=376 TSval=454016906 TSecr=1182102"
"4462","2010-06-13 01:26:29,970642","0.000008","75.127.97.72","80","192.168.56.1","TCP","54691","66","80  >  54691 [ACK] Seq=1 Ack=377 Win=15616 Len=0 TSval=1182919 TSecr=454016906"
"4463","2010-06-13 01:26:29,970671","0.000029","192.168.56.1","54693","75.127.97.72","TCP","80","441","[TCP Retransmission] 54693  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=375 TSval=454016906 TSecr=1182102"
"4464","2010-06-13 01:26:29,970674","0.000003","192.168.56.1","54682","75.127.97.72","TCP","80","454","[TCP Retransmission] 54682  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=388 TSval=454016906 TSecr=1182102"
"4465","2010-06-13 01:26:29,970675","0.000001","192.168.56.1","54685","75.127.97.72","TCP","80","420","[TCP Retransmission] 54685  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=354 TSval=454016906 TSecr=1182102"
"4466","2010-06-13 01:26:29,970677","0.000002","192.168.56.1","54692","75.127.97.72","TCP","80","454","[TCP Retransmission] 54692  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=388 TSval=454016906 TSecr=1182102"
"4467","2010-06-13 01:26:29,970679","0.000002","192.168.56.1","54695","75.127.97.72","TCP","80","384","[TCP Retransmission] 54695  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=318 TSval=454016906 TSecr=1182102"
"4468","2010-06-13 01:26:29,970680","0.000001","192.168.56.1","54694","75.127.97.72","TCP","80","462","[TCP Retransmission] 54694  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=396 TSval=454016906 TSecr=1182102"
"4469","2010-06-13 01:26:29,970682","0.000002","192.168.56.1","54686","75.127.97.72","TCP","80","374","[TCP Retransmission] 54686  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=308 TSval=454016906 TSecr=1182102"
"4470","2010-06-13 01:26:29,970684","0.000002","75.127.97.72","80","192.168.56.1","TCP","54686","66","80  >  54686 [ACK] Seq=1 Ack=309 Win=15616 Len=0 TSval=1182919 TSecr=454016906"
"4471","2010-06-13 01:26:29,970695","0.000011","192.168.56.1","54688","75.127.97.72","TCP","80","439","[TCP Retransmission] 54688  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=373 TSval=454016906 TSecr=1182102"
"4472","2010-06-13 01:26:29,970697","0.000002","192.168.56.1","54681","75.127.97.72","TCP","80","482","[TCP Retransmission] 54681  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=416 TSval=454016906 TSecr=1182102"
"4473","2010-06-13 01:26:29,974291","0.003594","192.168.56.1","54708","75.127.97.72","TCP","80","442","[TCP Retransmission] 54708  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=376 TSval=454016907 TSecr=1182103"
"4474","2010-06-13 01:26:29,977953","0.003662","91.190.170.71","80","192.168.1.101","TCP","1676","62","80  >  1676 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"4475","2010-06-13 01:26:29,978167","0.000214","192.168.1.101","1676","91.190.170.71","TCP","80","60","1676  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"4476","2010-06-13 01:26:29,978301","0.000134","192.168.1.101","1676","91.190.170.71","HTTP","80","129","GET /images_base/minibandeau_visuel.jpg HTTP/1.1 "
"4477","2010-06-13 01:26:29,978664","0.000363","192.168.56.1","54714","75.127.97.72","TCP","80","460","[TCP Retransmission] 54714  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=394 TSval=454016908 TSecr=1182103"
"4478","2010-06-13 01:26:29,978691","0.000027","192.168.56.1","54698","75.127.97.72","TCP","80","453","[TCP Retransmission] 54698  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=387 TSval=454016908 TSecr=1182103"
"4479","2010-06-13 01:26:29,978701","0.000010","192.168.56.1","54700","75.127.97.72","TCP","80","493","[TCP Retransmission] 54700  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=427 TSval=454016908 TSecr=1182103"
"4480","2010-06-13 01:26:29,978710","0.000009","192.168.56.1","54712","75.127.97.72","TCP","80","464","[TCP Retransmission] 54712  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=398 TSval=454016908 TSecr=1182103"
"4481","2010-06-13 01:26:29,978718","0.000008","192.168.56.1","54737","75.127.97.72","TCP","80","74","[TCP Retransmission] 54737  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016908 TSecr=0 WS=1024"
"4482","2010-06-13 01:26:29,978726","0.000008","192.168.56.1","54702","75.127.97.72","TCP","80","445","[TCP Retransmission] 54702  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=379 TSval=454016908 TSecr=1182103"
"4483","2010-06-13 01:26:29,978733","0.000007","192.168.56.1","54699","75.127.97.72","TCP","80","443","[TCP Retransmission] 54699  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=377 TSval=454016908 TSecr=1182103"
"4484","2010-06-13 01:26:29,978740","0.000007","192.168.56.1","54706","75.127.97.72","TCP","80","428","[TCP Retransmission] 54706  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=362 TSval=454016908 TSecr=1182103"
"4485","2010-06-13 01:26:29,978747","0.000007","192.168.56.1","54704","75.127.97.72","TCP","80","451","[TCP Retransmission] 54704  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=385 TSval=454016908 TSecr=1182103"
"4486","2010-06-13 01:26:29,978753","0.000006","192.168.56.1","54715","75.127.97.72","TCP","80","390","[TCP Retransmission] 54715  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=324 TSval=454016908 TSecr=1182103"
"4487","2010-06-13 01:26:29,978759","0.000006","192.168.56.1","54705","75.127.97.72","TCP","80","432","[TCP Retransmission] 54705  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=366 TSval=454016908 TSecr=1182103"
"4488","2010-06-13 01:26:29,978765","0.000006","192.168.56.1","54696","75.127.97.72","TCP","80","421","[TCP Retransmission] 54696  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=355 TSval=454016908 TSecr=1182103"
"4489","2010-06-13 01:26:29,978770","0.000005","192.168.56.1","54709","75.127.97.72","TCP","80","396","[TCP Retransmission] 54709  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=330 TSval=454016908 TSecr=1182103"
"4490","2010-06-13 01:26:29,978784","0.000014","75.127.97.72","80","192.168.56.1","TCP","54709","66","80  >  54709 [ACK] Seq=1 Ack=331 Win=15616 Len=0 TSval=1182921 TSecr=454016908"
"4491","2010-06-13 01:26:29,978815","0.000031","192.168.56.1","54697","75.127.97.72","TCP","80","427","[TCP Retransmission] 54697  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=361 TSval=454016908 TSecr=1182103"
"4492","2010-06-13 01:26:29,978825","0.000010","75.127.97.72","80","192.168.56.1","TCP","54697","66","80  >  54697 [ACK] Seq=1 Ack=362 Win=15616 Len=0 TSval=1182921 TSecr=454016908"
"4493","2010-06-13 01:26:29,978838","0.000013","192.168.56.1","54707","75.127.97.72","TCP","80","428","[TCP Retransmission] 54707  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=362 TSval=454016908 TSecr=1182103"
"4494","2010-06-13 01:26:29,978843","0.000005","192.168.56.1","54703","75.127.97.72","TCP","80","425","[TCP Retransmission] 54703  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=359 TSval=454016908 TSecr=1182103"
"4495","2010-06-13 01:26:29,978861","0.000018","192.168.56.1","54710","75.127.97.72","TCP","80","401","[TCP Retransmission] 54710  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=335 TSval=454016908 TSecr=1182103"
"4496","2010-06-13 01:26:29,978866","0.000005","192.168.56.1","54711","75.127.97.72","TCP","80","398","[TCP Retransmission] 54711  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=332 TSval=454016908 TSecr=1182103"
"4497","2010-06-13 01:26:29,978874","0.000008","75.127.97.72","80","192.168.56.1","TCP","54711","66","80  >  54711 [ACK] Seq=1 Ack=333 Win=15616 Len=0 TSval=1182921 TSecr=454016908"
"4498","2010-06-13 01:26:29,992050","0.013176","75.127.97.72","80","192.168.56.1","HTTP","54249","13098","HTTP/1.1 200 OK [Packet size limited during capture]"
"4499","2010-06-13 01:26:29,992130","0.000080","75.127.97.72","80","192.168.56.1","HTTP","54249","1012","Continuation"
"4500","2010-06-13 01:26:29,992194","0.000064","192.168.56.1","54249","75.127.97.72","TCP","80","66","54249  >  80 [ACK] Seq=384 Ack=13033 Win=38912 Len=0 TSval=454016911 TSecr=1182924"
"4501","2010-06-13 01:26:29,992199","0.000005","192.168.56.1","54249","75.127.97.72","TCP","80","66","54249  >  80 [ACK] Seq=384 Ack=13979 Win=38912 Len=0 TSval=454016911 TSecr=1182924"
"4502","2010-06-13 01:26:30,024744","0.032545","75.127.97.72","80","192.168.56.1","HTTP","54247","13098","HTTP/1.1 200 OK [Packet size limited during capture]"
"4503","2010-06-13 01:26:30,024846","0.000102","75.127.97.72","80","192.168.56.1","HTTP","54247","1006","Continuation"
"4504","2010-06-13 01:26:30,024891","0.000045","192.168.56.1","54247","75.127.97.72","TCP","80","66","54247  >  80 [ACK] Seq=411 Ack=13033 Win=38912 Len=0 TSval=454016919 TSecr=1182932"
"4505","2010-06-13 01:26:30,024897","0.000006","192.168.56.1","54247","75.127.97.72","TCP","80","66","54247  >  80 [ACK] Seq=411 Ack=13973 Win=38912 Len=0 TSval=454016919 TSecr=1182932"
"4506","2010-06-13 01:26:30,025101","0.000204","192.168.56.1","54247","75.127.97.72","TCP","80","66","54247  >  80 [RST, ACK] Seq=411 Ack=13973 Win=46080 Len=0 TSval=454016919 TSecr=1182932"
"4507","2010-06-13 01:26:30,025346","0.000245","192.168.56.1","54249","75.127.97.72","TCP","80","66","54249  >  80 [RST, ACK] Seq=384 Ack=13979 Win=46080 Len=0 TSval=454016919 TSecr=1182924"
"4508","2010-06-13 01:26:30,025867","0.000521","192.168.56.1","54750","75.127.97.72","TCP","80","74","54750  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016919 TSecr=0 WS=1024"
"4509","2010-06-13 01:26:30,025878","0.000011","75.127.97.72","80","192.168.56.1","TCP","54750","74","80  >  54750 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182933 TSecr=454016919 WS=128"
"4510","2010-06-13 01:26:30,025906","0.000028","192.168.56.1","54750","75.127.97.72","TCP","80","66","54750  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454016919 TSecr=1182933"
"4511","2010-06-13 01:26:30,025948","0.000042","192.168.56.1","54750","75.127.97.72","HTTP","80","449","GET /drupal7/?q=node/1&ZNIRCMQWS=ETZX HTTP/1.1 "
"4512","2010-06-13 01:26:30,025958","0.000010","75.127.97.72","80","192.168.56.1","TCP","54750","66","80  >  54750 [ACK] Seq=1 Ack=384 Win=15616 Len=0 TSval=1182933 TSecr=454016919"
"4513","2010-06-13 01:26:30,025979","0.000021","192.168.56.1","54751","75.127.97.72","TCP","80","74","54751  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454016919 TSecr=0 WS=1024"
"4514","2010-06-13 01:26:30,033072","0.007093","75.127.97.72","80","192.168.56.1","TCP","54436","74","[TCP Retransmission] 80  >  54436 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016782 WS=128"
"4515","2010-06-13 01:26:30,033072","0.000000","75.127.97.72","80","192.168.56.1","TCP","54433","74","[TCP Retransmission] 80  >  54433 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016781 WS=128"
"4516","2010-06-13 01:26:30,033072","0.000000","75.127.97.72","80","192.168.56.1","TCP","54386","74","[TCP Retransmission] 80  >  54386 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016779 WS=128"
"4517","2010-06-13 01:26:30,033072","0.000000","75.127.97.72","80","192.168.56.1","TCP","54452","74","[TCP Retransmission] 80  >  54452 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016782 WS=128"
"4518","2010-06-13 01:26:30,033072","0.000000","75.127.97.72","80","192.168.56.1","TCP","54460","74","[TCP Retransmission] 80  >  54460 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016782 WS=128"
"4519","2010-06-13 01:26:30,033072","0.000000","75.127.97.72","80","192.168.56.1","TCP","54421","74","[TCP Retransmission] 80  >  54421 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016781 WS=128"
"4520","2010-06-13 01:26:30,033072","0.000000","75.127.97.72","80","192.168.56.1","TCP","54393","74","[TCP Retransmission] 80  >  54393 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016779 WS=128"
"4521","2010-06-13 01:26:30,033072","0.000000","75.127.97.72","80","192.168.56.1","TCP","54439","74","[TCP Retransmission] 80  >  54439 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016782 WS=128"
"4522","2010-06-13 01:26:30,033072","0.000000","75.127.97.72","80","192.168.56.1","TCP","54466","74","[TCP Retransmission] 80  >  54466 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016782 WS=128"
"4523","2010-06-13 01:26:30,033076","0.000004","75.127.97.72","80","192.168.56.1","TCP","54379","74","[TCP Retransmission] 80  >  54379 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016780 WS=128"
"4524","2010-06-13 01:26:30,033089","0.000013","75.127.97.72","80","192.168.56.1","TCP","54696","74","[TCP Retransmission] 80  >  54696 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016908 WS=128"
"4525","2010-06-13 01:26:30,033103","0.000014","75.127.97.72","80","192.168.56.1","TCP","54412","74","[TCP Retransmission] 80  >  54412 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016781 WS=128"
"4526","2010-06-13 01:26:30,033115","0.000012","75.127.97.72","80","192.168.56.1","TCP","54459","74","[TCP Retransmission] 80  >  54459 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016782 WS=128"
"4527","2010-06-13 01:26:30,033127","0.000012","75.127.97.72","80","192.168.56.1","TCP","54424","74","[TCP Retransmission] 80  >  54424 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016781 WS=128"
"4528","2010-06-13 01:26:30,033138","0.000011","75.127.97.72","80","192.168.56.1","TCP","54703","74","[TCP Retransmission] 80  >  54703 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016908 WS=128"
"4529","2010-06-13 01:26:30,033150","0.000012","75.127.97.72","80","192.168.56.1","TCP","54698","74","[TCP Retransmission] 80  >  54698 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016908 WS=128"
"4530","2010-06-13 01:26:30,033167","0.000017","75.127.97.72","80","192.168.56.1","TCP","54434","74","[TCP Retransmission] 80  >  54434 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016781 WS=128"
"4531","2010-06-13 01:26:30,033185","0.000018","75.127.97.72","80","192.168.56.1","TCP","54448","74","[TCP Retransmission] 80  >  54448 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016782 WS=128"
"4532","2010-06-13 01:26:30,033204","0.000019","75.127.97.72","80","192.168.56.1","TCP","54432","74","[TCP Retransmission] 80  >  54432 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016781 WS=128"
"4533","2010-06-13 01:26:30,033224","0.000020","75.127.97.72","80","192.168.56.1","TCP","54405","74","[TCP Retransmission] 80  >  54405 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016779 WS=128"
"4534","2010-06-13 01:26:30,033245","0.000021","75.127.97.72","80","192.168.56.1","TCP","54681","74","[TCP Retransmission] 80  >  54681 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016906 WS=128"
"4535","2010-06-13 01:26:30,033265","0.000020","75.127.97.72","80","192.168.56.1","TCP","54455","74","[TCP Retransmission] 80  >  54455 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016782 WS=128"
"4536","2010-06-13 01:26:30,033284","0.000019","75.127.97.72","80","192.168.56.1","TCP","54430","74","[TCP Retransmission] 80  >  54430 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016781 WS=128"
"4537","2010-06-13 01:26:30,033304","0.000020","75.127.97.72","80","192.168.56.1","TCP","54426","74","[TCP Retransmission] 80  >  54426 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016781 WS=128"
"4538","2010-06-13 01:26:30,033325","0.000021","75.127.97.72","80","192.168.56.1","TCP","54497","74","[TCP Retransmission] 80  >  54497 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016896 WS=128"
"4539","2010-06-13 01:26:30,033344","0.000019","75.127.97.72","80","192.168.56.1","TCP","54442","74","[TCP Retransmission] 80  >  54442 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016790 WS=128"
"4540","2010-06-13 01:26:30,033363","0.000019","75.127.97.72","80","192.168.56.1","TCP","54438","74","[TCP Retransmission] 80  >  54438 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016782 WS=128"
"4541","2010-06-13 01:26:30,033386","0.000023","75.127.97.72","80","192.168.56.1","TCP","54491","74","[TCP Retransmission] 80  >  54491 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016896 WS=128"
"4542","2010-06-13 01:26:30,033406","0.000020","75.127.97.72","80","192.168.56.1","TCP","54416","74","[TCP Retransmission] 80  >  54416 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016781 WS=128"
"4543","2010-06-13 01:26:30,033423","0.000017","75.127.97.72","80","192.168.56.1","TCP","54447","74","[TCP Retransmission] 80  >  54447 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016783 WS=128"
"4544","2010-06-13 01:26:30,033436","0.000013","75.127.97.72","80","192.168.56.1","TCP","54446","74","[TCP Retransmission] 80  >  54446 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1182935 TSecr=454016782 WS=128"
